player_name,pitch_type,n,whiff,res_shape,res_loc,spin_sim,as_gap,axis
"Buttó, José",CH,271,0.373,0.101826175253588,0.0371647013230415,0.312848440869362,-0.0915830258302584,26.8203440002116
"Crochet, Garrett",CH,119,0.387,0.0658236324831712,0.0369295508048144,0.388267931880562,0.0215546218487395,17.5986030176571
"Montgomery, Jordan",CH,313,0.364,0.0342176416283315,0.0365948310997972,0.0509363748038109,0.169626198083067,14.2787073297864
"Holman, Grant",FS,127,0.339,0.0180217508259473,0.0365567684298453,0.170196613026043,-0.147811023622047,26.1161557465464
"Farris, Mitch",CH,133,0.429,0.109565006301243,0.0364820277286543,0.273740181901939,0.00460902255639098,51.3673836833737
"Valdez, Framber",CH,800,0.278,0.0302525770916036,0.0362286340615829,0.867860976065085,0.00200249999999994,13.3840218367763
"Madden, Ty",FS,53,0.377,0.0973826713577969,0.0351854609549075,0.511985444635024,-0.0587924528301887,22.1363942639112
"De los Santos, Yerry",CH,122,0.311,0.0284105558417497,0.0349558842105253,0.461520994551694,-0.0809180327868852,12.5675547202234
"Banda, Anthony",CH,83,0.313,0.0472723599225998,0.0344036621769599,0.618868529107509,0.0360481927710843,25.2262480235683
"Peralta, Sammy",CH,77,0.221,0.0270970489151426,0.0341699185399532,0.336930162885467,0.077896103896104,31.2745120630366
"Rodriguez, Bradgley",CH,189,0.37,-0.0168587789246238,0.0340894460658234,0.516480017303634,0.0633703703703704,22.5913812087296
"Rodríguez, Joely",CH,51,0.196,-0.00683026010211007,0.0338455255090237,0.482448825727136,0.072,20.0748261456412
"Ortiz, Luis",CH,141,0.298,0.0130993964915643,0.0338304417099431,0.593002930715824,0.0654113475177307,13.3159005923851
"García, Yimi",CH,52,0.308,0.0101229155164899,0.0336598503692224,0.300506802548747,0.109403846153846,14.3851795318159
"Montero, Keider",CH,275,0.273,-0.00930568432352515,0.0335316494217045,0.827952573640597,0.0177818181818183,16.1726661088016
"Lyles, Jordan",CH,84,0.298,0.0501550914095899,0.0334705931123893,0.6727163800618,0.0399999999999999,21.6482708343081
"Estrada, Jeremiah",FS,270,0.478,0.020325473520202,0.0331493917633843,0.410125708604127,-0.00555555555555558,42.6743581413543
"Farmer, Buck",CH,172,0.314,0.035445806936439,0.0328023365170113,0.251082513880801,-0.106139534883721,24.0723988229862
"Boushley, Caleb",CH,49,0.388,0.139895475495367,0.0326232695944217,0.477933805269193,0.071,21.4388893397203
"Neris, Héctor",FS,389,0.35,0.0658088337585762,0.0325827229956617,0.0155890626644112,-0.203125964010283,38.9618321389646
"Burnes, Corbin",CH,236,0.322,0.0399382590456074,0.031187695412672,0.763367251499128,0.0316949152542373,17.7420129873161
"Arrighetti, Spencer",CH,161,0.317,0.0101147119217747,0.0310940182225375,0.812306969593714,0.00688819875776398,19.7300090473823
"Manoah, Alek",CH,88,0.216,0.0010541684803743,0.0305976144394719,0.706945851948757,-0.0327727272727273,14.9206787756497
"Yarbrough, Ryan",CH,391,0.299,0.0188685199796482,0.0304183664393403,0.486409432725632,-0.0549309462915601,28.8095883559389
"Cabrera, Edward",CH,869,0.298,0.0358104690155534,0.0304105929381995,0.902250304680323,0.00689873417721514,12.3218471605729
"Smith, Drew",CH,45,0.333,0.0204474912129937,0.0301536418791879,0.338571197266606,0.0794000000000001,30.297447263702
"Yoho, Craig",CH,113,0.31,-0.0295888150014074,0.0301508163118889,0.0742114897674524,-0.112814159292035,52.9053860571206
"Hurt, Kyle",CH,103,0.33,0.00183677452819809,0.0299770024204686,0.401782688473158,-0.02,42.255621031792
"Lorenzen, Michael",CH,702,0.348,0.0529059308770499,0.028840151590977,0.82160418916516,0.0239387464387464,16.0107130077417
"Richards, Trevor",CH,488,0.375,0.0518120322395822,0.0283545473955354,7.061804321376e-06,-0.370020491803279,59.1124980447635
"Hoglund, Gunnar",CH,56,0.321,-0.00197401817812836,0.0283129645823105,0.307784849563336,-0.085,30.3282092776355
"Hoeing, Bryan",FS,126,0.317,0.0486283110637585,0.0281895519200797,0.108390439215049,-0.184992063492064,11.1713722216403
"Sandoval, Patrick",CH,371,0.399,0.0395557480529226,0.0280879865103556,0.423631370866246,0.0460431266846361,36.2097928968608
"Loup, Aaron",CH,41,0.341,0.0276861847877624,0.0275262546668013,0.421488664168547,0.0640000000000001,30.3228711824594
"Tate, Dillon",CH,41,0.268,0.0209233926212118,0.0271121568770983,0.352199359524465,0.081,27.872421901589
"Mantiply, Joe",CH,235,0.255,0.0376398362050783,0.0270302353167997,0.348191841562966,0.0743957446808512,32.5715776847788
