pitcher,pitch_type,player_name,n,resid_pp,whiff_pct,axis_diff,as_gap,active_spin,fb_active,spin_sim,axis_sim,act_sim,cue,cue_pct
623474,SL,"Herget, Jimmy",295,9.27552141519438,27.1186440677966,56.5649445012952,-0.599722033898305,0.257383050847458,0.857105084745763,4.42685932871111e-12,-56.5649445012952,-0.599722033898305,-56.5649445012952,0.792828685258964
656756,CH,"Montgomery, Jordan",313,9.14369258698669,36.4217252396166,14.2787073297864,0.169626198083067,0.97773482428115,0.808108626198083,0.0509363748038109,-14.2787073297864,-0.169626198083067,0.0509363748038109,0.0588235294117647
605130,ST,"Barlow, Scott",460,9.00341747142061,37.6086956521739,132.337408658713,-0.113621739130435,0.569584782608696,0.68320652173913,0.000118149097492256,-132.337408658713,-0.113621739130435,-132.337408658713,0.911111111111111
663567,CH,"Lambert, Peter",412,8.99462062667873,33.9805825242718,20.312214957625,0.0150922330097087,0.982449029126214,0.967356796116505,0.787430097986237,-20.312214957625,-0.0150922330097087,0.787430097986237,0.866310160427808
477132,SL,"Kershaw, Clayton",623,8.83010003523124,26.4847512038523,38.0292944224375,-0.384268057784912,0.462504012841092,0.846772070626003,9.64712132852271e-07,-38.0292944224375,-0.384268057784912,-38.0292944224375,0.920318725099601
676962,KC,"Brown, Ben",701,8.66654313783696,43.3666191155492,141.144129206893,-0.664833095577746,0.288009985734665,0.952843081312411,5.13145549251464e-21,-141.144129206893,-0.664833095577746,-141.144129206893,0.933333333333333
453286,SL,"Scherzer, Max",410,8.62892757606098,33.6585365853659,60.5185498457495,-0.671663414634146,0.258848780487805,0.930512195121951,7.15724533920945e-19,-60.5185498457495,-0.671663414634146,-60.5185498457495,0.760956175298805
656234,ST,"Bird, Jake",223,8.61176550256005,33.6322869955157,149.062241094432,-0.164162895927602,0.532122171945701,0.697726457399103,3.33435169271087e-05,-149.062241094432,-0.164162895927602,-149.062241094432,0.614814814814815
669920,CH,"Alexander, Jason",269,8.49717507034106,36.8029739776952,28.6456887490443,0.0539925650557621,0.981182156133829,0.927189591078067,0.49690898091022,-28.6456887490443,-0.0539925650557621,0.49690898091022,0.481283422459893
621107,ST,"Eflin, Zach",264,8.39814795304653,28.4090909090909,159.598161828113,-0.265537878787879,0.558344696969697,0.823882575757576,3.90202029534596e-08,-159.598161828113,-0.265537878787879,-159.598161828113,0.414814814814815
681347,CH,"Burrows, Mike",433,8.32989506015924,35.796766743649,25.1178390496612,0.0332494226327945,0.966378752886836,0.933129330254042,0.644252812000429,-25.1178390496612,-0.0332494226327945,0.644252812000429,0.657754010695187
621383,SL,"Banks, Tanner",584,8.12278015976002,22.2602739726027,45.9760493380304,-0.459375,0.352628424657534,0.812003424657534,4.2202504137835e-10,-45.9760493380304,-0.459375,-45.9760493380304,0.872509960159363
641482,ST,"Cortes, Nestor",207,8.11949459778638,24.1545893719807,129.490963169426,-0.519806763285024,0.448884057971015,0.968690821256039,6.21175325016445e-15,-129.490963169426,-0.519806763285024,-129.490963169426,0.962962962962963
673513,SL,"Matsui, Yuki",291,8.01873291515428,37.4570446735395,47.8598371157991,-0.64914089347079,0.295639175257732,0.944780068728522,3.79347699475172e-16,-47.8598371157991,-0.64914089347079,-47.8598371157991,0.864541832669323
687396,SL,"Headrick, Brent",226,8.00067502709937,46.9026548672566,56.2866297495738,-0.692433628318584,0.267721238938053,0.960154867256637,2.85698621888053e-19,-56.2866297495738,-0.692433628318584,-56.2866297495738,0.800796812749004
665795,SL,"Cabrera, Edward",319,7.86508140860811,37.9310344827586,74.8778931279321,-0.689235109717868,0.241307210031348,0.930542319749216,9.80181206648481e-20,-74.8778931279321,-0.689235109717868,-74.8778931279321,0.673306772908367
683175,ST,"Phillips, Connor",237,7.80905639943011,43.4599156118143,153.553350495941,-0.38604641350211,0.518497890295359,0.904544303797468,5.64618441974057e-12,-153.553350495941,-0.38604641350211,-153.553350495941,0.511111111111111
650644,ST,"Civale, Aaron",207,7.80692847914826,23.6714975845411,145.199773847729,-0.291,0.623,0.914391304347826,8.8251996436789e-09,-145.199773847729,-0.291,-145.199773847729,0.666666666666667
571656,SL,"Farmer, Buck",238,7.76381435144633,38.655462184874,152.584240360217,-0.653159663865546,0.259756302521008,0.912915966386555,7.87241638192896e-23,-152.584240360217,-0.653159663865546,-152.584240360217,0.143426294820717
656222,CH,"Beeks, Jalen",351,7.75149827948334,35.042735042735,20.611429294274,-0.0188233618233619,0.917538461538461,0.936361823361823,0.779085896980079,-20.611429294274,-0.0188233618233619,0.779085896980079,0.855614973262032
623167,CU,"Flexen, Chris",200,7.72715295992149,29.5,170.849585629739,-0.032295,0.87813,0.910425,5.9647534307998e-07,-170.849585629739,-0.032295,-170.849585629739,0.5
641540,CH,"Dunning, Dane",227,7.68470293111277,28.6343612334802,23.7978969136242,0.184691629955947,0.98342731277533,0.798735682819383,0.0512397117785202,-23.7978969136242,-0.184691629955947,0.0512397117785202,0.0641711229946524
701581,CH,"Festa, David",284,7.68155403375867,40.4929577464789,17.0749691220679,-0.0365281690140845,0.843785211267606,0.88031338028169,0.725563885783008,-17.0749691220679,-0.0365281690140845,0.725563885783008,0.770053475935829
547179,CH,"Lorenzen, Michael",702,7.57128294786623,34.7578347578348,16.0107130077417,0.0239387464387464,0.972957264957265,0.949018518518518,0.82160418916516,-16.0107130077417,-0.0239387464387464,0.82160418916516,0.909090909090909
