pitcher,season,player_name,np,nsw,axis,kill,velo_sep,arm,rv100,wh,nbip,gb,as_ch,as_fb,last,hs
669330,2026,"Wells, Tyler",183,114,15.5123613532366,6.82341208958323,6.32103112378238,50.5579234972678,0.509389466849975,4.47115553113319,40,-9.8638166020017,0.956,0.93,Wells,TRUE
669373,2024,"Skubal, Tarik",760,458,19.3964110369356,13.1798524554344,10.5287219643157,46.5172131147541,0.0210536548022985,4.33639876199047,144,-4.62541505290102,0.822,0.952,Skubal,TRUE
694363,2023,"Shuster, Jared",198,95,9.07308726255399,6.91958551579033,9.16085925215212,47.140404040404,-0.952240368064958,4.27751860332887,41,-6.28473015819712,0.976,0.933,Shuster,TRUE
642121,2020,"Sulser, Cole",108,69,7.79670002246558,10.7528135719242,8.06710444754379,44.8705882352941,2.7565023531405,4.27719619937619,23,-12.7247023036869,0.972,0.993,Sulser,TRUE
666120,2021,"Anderson, Ian",679,367,14.2039717993884,7.42905110980442,6.51528133047395,62.9832792207792,2.0242460529298,4.11841633408649,123,11.2550655613736,0.986,0.996,Anderson,TRUE
668674,2023,"Erceg, Lucas",232,98,15.7974521584045,10.2134376611225,7.6920566502463,44.2086206896552,0.413901846885863,3.92613509938185,23,-7.20898569139367,0.942,0.97,Erceg,TRUE
666214,2024,"Wentz, Joey",234,94,19.833231497211,9.17294202001201,7.94855446566856,49.8465811965812,-0.896095468649794,3.89387308605601,29,2.47371206262356,0.981,0.949,Wentz,TRUE
572362,2020,"Erlin, Robbie",73,44,13.7555884692528,9.38130928721011,6.42291455679334,45.5587301587302,-2.25432443438485,3.82993384863478,20,0.050237941116231,0.944,0.921,Erlin,TRUE
641329,2025,"Baker, Bryan",307,147,22.4494222849515,13.8228741362874,11.6790566274117,53.7254071661238,0.970913265548428,3.71338626012145,46,-7.54627128587437,0.875,0.957,Baker,TRUE
702070,2025,"Cameron, Noah",402,199,20.7883389221024,8.4103574584129,11.0524670866334,51.1781094527363,-0.362630587302107,3.53851867575504,69,-0.53943920405217,0.981,0.887,Cameron,TRUE
527048,2024,"Pérez, Martín",501,270,12.2531311720623,8.28115035030534,8.10812492661735,46.3081836327345,-0.73215821701251,3.5369713909936,103,-1.0964619513055,0.993,0.969,Pérez,TRUE
642121,2021,"Sulser, Cole",355,208,14.4473320444659,14.4140252311819,9.26569868939414,48.954705882353,2.96887399156383,3.46544776922497,72,-1.3178481991286,0.824,0.973,Sulser,TRUE
676440,2026,"Bibee, Tanner",283,129,8.20468347340183,6.89270716813337,12.9584415270813,60.13074204947,0.391139582431065,3.3877692573043,44,4.66972119687938,0.929,0.9,Bibee,TRUE
656641,2025,"Latz, Jacob",314,168,25.7234913987269,11.6894727245706,9.5181709981868,47.2827476038339,-1.68887848416418,3.23227617790025,62,2.26229424417265,0.97,0.98,Latz,TRUE
656756,2024,"Montgomery, Jordan",373,189,13.2456137180619,5.68052082006689,8.99824202978133,46.3627345844504,-1.72066936154,3.22385771070163,63,-4.93136396230728,0.979,0.806,Montgomery,TRUE
623167,2024,"Flexen, Chris",440,211,23.3497315221047,10.8742621726039,9.99077509196007,67.3725,-1.56084709598137,3.2038208533383,72,-6.81704048352178,0.985,0.917,Flexen,TRUE
696136,2024,"Wicks, Jordan",220,117,28.2633941217757,12.6253903631319,10.3177840909091,49.5918181818182,0.0405635080244213,2.96294978739804,37,-3.2372453614689,0.948,0.871,Wicks,TRUE
519043,2021,"Moore, Matt",243,129,26.6902748347356,10.0038570204999,9.86568355248223,48.7765690376569,-0.66319117813247,2.87241820372355,43,8.21178947775227,0.984,0.983,Moore,TRUE
669796,2023,"Hernandez, Jose E.",94,46,15.2206893856611,7.40018702907991,5.92440857015326,46.7585106382979,-2.73846345996835,2.86460605945411,23,3.64997650780857,0.992,0.994,Hernandez,TRUE
643377,2026,"Jax, Griffin",310,183,15.901203126937,15.7768325679252,5.10181097906056,44.8254838709677,-0.253777802435816,2.83995205243032,58,2.23263960712671,0.803,0.869,Jax,TRUE
543507,2021,"May, Trevor",170,99,8.02688952262922,7.08060913916786,9.55615942662355,52.2285714285714,-0.644215123687393,2.80547694121844,35,4.55816717187649,0.95,0.893,May,TRUE
829272,2025,"Ogasawara, Shinnosuke",150,79,18.0659366852138,10.3902344435136,10.435938697318,46.7553333333333,-0.932402780607666,2.71221926167396,32,1.05329397149182,0.96,0.915,Ogasawara,TRUE
542881,2023,"Anderson, Tyler",821,409,21.508466514374,9.49007259482389,10.1187819732034,54.4712195121951,-0.18549461590337,2.70633220154275,131,-7.15159349428006,0.986,0.971,Anderson,TRUE
608337,2020,"Giolito, Lucas",408,238,18.1387905193655,9.93158493169377,13.1031567350067,57.1325333333333,0.855209724707711,2.66752838204311,54,11.682646501309,0.99,0.994,Giolito,TRUE
608337,2022,"Giolito, Lucas",671,354,19.407601916984,10.0710605058492,11.5935786286774,56.223695976155,-0.380962653257752,2.61654853279306,101,-4.35786168106711,0.981,0.985,Giolito,TRUE
656222,2025,"Beeks, Jalen",345,165,20.0052333783121,7.23159598496192,5.55158514492753,46.5797101449275,3.74206557965289,2.54402110525069,54,17.5413157901557,0.918,0.939,Beeks,TRUE
642545,2022,"Barria, Jaime",151,81,29.7057158035859,8.54696010015114,7.15252701289647,47.0874172185431,2.20239362757193,2.46142554362516,37,5.02653073643411,0.986,0.847,Barria,TRUE
605483,2023,"Snell, Blake",584,312,23.1736005958119,10.9373549383017,8.77584859853846,53.8855633802817,0.520738223313018,2.37760303081057,97,0.755343108555385,0.985,0.924,Snell,TRUE
548389,2021,"Stripling, Ross",256,152,21.8102017051879,9.99893713028614,8.71786415890571,62.9589473684211,2.6254063058476,2.37179182267427,50,-5.68458461457752,0.913,0.937,Stripling,TRUE
527048,2020,"Pérez, Martín",265,150,5.54700496807082,7.26583647897716,8.52378809869376,47.6977973568282,-0.47020166390358,2.36687243708284,54,-1.00156787070854,0.996,0.965,Pérez,TRUE
669373,2020,"Skubal, Tarik",97,53,4.125244440424,6.31737057843563,11.2166607417941,58.4646341463415,-0.849154138060181,2.30507418181966,19,8.4760750634874,0.993,0.976,Skubal,TRUE
656756,2020,"Montgomery, Jordan",190,117,13.6764397059667,4.5080016346118,9.35329873980726,51.2471074380165,1.28542639951078,2.260131592781,43,12.8447364721916,0.996,0.891,Montgomery,TRUE
669330,2023,"Wells, Tyler",353,189,15.4884566184516,7.8878927170734,7.15489350101343,49.2872521246459,-0.500335648536669,2.24773120601585,73,2.97749942567066,0.943,0.926,Wells,TRUE
