pitcher,pitch_type,player_name,n,resid_pp,whiff_pct,gyro_gap,axis_diff,mirror,active_spin,fb_active
571656,SL,"Farmer, Buck",238,7.76381435144633,38.655462184874,0.653159663865546,152.584240360217,27.415759639783,0.259756302521008,0.912915966386555
594902,ST,"Lively, Ben",288,3.29983322211263,25,0.415496527777778,133.483229200905,46.516770799095,0.548944444444444,0.964440972222222
669467,SL,"Pallante, Andre",830,3.82731981629036,30.1204819277108,0.403836144578314,84.3773540160005,95.6226459839996,0.327130120481928,0.730966265060241
594580,ST,"Moll, Sam",294,-2.95085876060309,36.3945578231293,0.218683673469388,166.366803927418,13.6331960725816,0.50265306122449,0.721336734693878
608371,ST,"Sims, Lucas",337,5.80322074781912,30.8605341246291,0.377756676557864,136.932185087398,43.0678149126017,0.494204747774481,0.871961424332344
669461,SL,"Liberatore, Matthew",750,-0.38390410935843,32.9333333333333,0.734894666666667,101.437822369964,78.5621776300364,0.223093333333333,0.957988
664747,SL,"Díaz, Alexis",423,0.825706004685116,28.3687943262411,0.503898345153664,84.4122452178972,95.5877547821027,0.283647754137116,0.78754609929078
669713,ST,"Wesneski, Hayden",300,0.224558654029468,38,0.219,152.373779745084,27.6262202549162,0.600033333333333,0.819033333333333
656730,KC,"Megill, Trevor",369,-14.1502084267903,49.8644986449865,0.556227642276423,167.770577505127,12.2294224948733,0.378577235772358,0.93480487804878
682842,SL,"Uribe, Abner",390,-3.60705232149341,43.5897435897436,0.347317948717949,135.662059427198,44.3379405728019,0.362497435897436,0.709815384615385
592791,CU,"Taillon, Jameson",382,-1.40932952291899,18.848167539267,0.194926701570681,165.585306425498,14.4146935745025,0.729196335078534,0.924123036649215
571948,ST,"Milner, Hoby",360,2.73786402327955,16.3888888888889,0.345663888888889,160.570474396809,19.4295256031913,0.609519444444444,0.955183333333333
592791,ST,"Taillon, Jameson",623,0.888689852194817,29.0529695024077,0.400149277688604,147.426080739574,32.5739192604257,0.522483146067416,0.922632423756019
621383,SL,"Banks, Tanner",584,8.12278015976002,22.2602739726027,0.459375,45.9760493380304,134.02395066197,0.352628424657534,0.812003424657534
472610,ST,"García, Luis",235,5.24699384822056,36.5957446808511,0.292459574468085,142.529170002137,37.4708299978626,0.538570212765957,0.831029787234043
657376,ST,"Schmidt, Clarke",319,-0.598812171333265,30.4075235109718,0.103526645768025,127.508093632563,52.4919063674371,0.483172413793104,0.586699059561129
657376,KC,"Schmidt, Clarke",275,-4.22036670393424,30.5454545454545,0.155032727272727,171.057353091585,8.94264690841535,0.733469090909091,0.607236363636364
679525,CU,"Marsh, Alec",213,1.67118133765706,24.8826291079812,0.154816901408451,175.851311143495,4.14868885650495,0.690821596244132,0.845638497652582
676092,ST,"Snider, Collin",226,-0.626132721532359,23.4513274336283,0.191845132743363,159.243000353021,20.7569996469788,0.628522123893805,0.436676991150443
672582,SL,"Zerpa, Angel",359,-3.07909903018194,19.7771587743733,0.460874651810585,150.078655783836,29.9213442161636,0.456445682451254,0.917320334261838
669711,ST,"Weissert, Greg",214,3.86394983770659,26.1682242990654,0.0689579439252336,150.245621031225,29.7543789687753,0.70007476635514,0.769032710280374
641656,SL,"Hamilton, Ian",449,6.80809888986274,44.3207126948775,0.625305122494432,17.5179179869995,162.482082013,0.301233853006682,0.926538975501114
605280,SL,"Holmes, Clay",272,2.7311163510501,34.1911764705882,0.423224264705882,169.377566227067,10.6224337729326,0.325647058823529,0.748871323529412
605280,ST,"Holmes, Clay",368,-0.913964871502598,29.8913043478261,0.159508152173913,172.687031727415,7.31296827258488,0.59475,0.754258152173913
656731,SL,"Megill, Tylor",284,-4.90995154092137,36.6197183098592,0.497088028169014,145.413134592741,34.5868654072588,0.380637323943662,0.877725352112676
548384,ST,"Raley, Brooks",277,3.02982756450211,23.4657039711191,0.168039711191336,159.296786590931,20.7032134090688,0.548628158844765,0.716667870036101
